study_name,questionnaire_name,answer_list,value,label,label_de,answer_list_name
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,1,1: yes,1: ja,yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,2,2: no,2: nein,yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,-86,-86: not available/empty/not codable,-86: nicht vorhanden/leer/nicht kodierbar,yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,-87,-87: multiple answers,-87: Mehrfachnennung,yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,-88,"-88: subject readable, but mark not","-88: Fach erkennbar, aber Note nicht",yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,-89,-89: unreadable,-89: nicht erkennbar/lesbar,yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,-93,-93: unclear classification of system missing,-93: unklares Systemmissing,yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,-94,-94: technical error / faulty insertion,-94: technischer Fehler / Fehleingabe,yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,-96,-96: I can't remember,-96: ich kann mich nicht erinnern,yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,-97,-97: doesn't apply (specification of other category),-97: tnz (Angabe anderer Kategorie),yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,-98,-98: don't know,-98: weiss nicht,yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,yn,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),yn
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0100,1,"1: no, I don't go to school yet","1: nein, ich gehe noch nicht in die Schule",edu0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0100,2,"2: yes, I go to school","2: ja, ich gehe in die Schule",edu0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0100,3,"3: no, I don't go to school any more","3: nein, ich gehe nicht mehr in die Schule",edu0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0100,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),edu0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0100,-98,-98: don't know,-98: weiss nicht,edu0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0100,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),edu0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0200,1,"1: yes, regularly","1: ja, regelmaessig",edu0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0200,2,"2: yes, occasionally","2: ja, gelegentlich",edu0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0200,3,3: no,3: nein,edu0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0200,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),edu0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0200,-98,-98: don't know,-98: weiss nicht,edu0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0200,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),edu0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0200,1,"1: [only women younger than 50 years] yes, maternity leave","1: [nur bei Frauen juenger als 50 Jahre] ja, Mutterschutz",emp0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0200,2,"2: yes, parental leave","2: ja, Elternzeit",emp0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0200,3,3: leave of absence/special leave for childcare,3: Beurlaubung/Sonderurlaub wegen Kinderbetreuung,emp0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0200,4,4: no,4: nein,emp0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0200,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),emp0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0200,-98,-98: don't know,-98: weiss nicht,emp0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0200,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),emp0200
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0301,1,1: general education,1: allgemeinbildende Schule,edu0301
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0301,2,2: vocational education,2: berufliche Ausbildung,edu0301
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0301,3,3: higher education,3: Hochschule,edu0301
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0301,4,4: further education,4: Weiterbildung/Umschulung,edu0301
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0301,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),edu0301
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0301,-98,-98: don't know,-98: weiss nicht,edu0301
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0301,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),edu0301
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0303,1,1: university of applied sciences,1: Fachhochschule,edu0303
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0303,2,"2: university, other higher educational institution","2: Universitaet, sonstige Hochschule",edu0303
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0303,3,3: PhD,3: Promotion,edu0303
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0303,4,"4: other, such as","4: sonstiges, und zwar",edu0303
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0303,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),edu0303
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0303,-98,-98: don't know,-98: weiss nicht,edu0303
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0303,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),edu0303
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0305,1,1: vocational re-training,1: berufliche Umschulung,edu0305
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0305,2,2: further vocational training,2: berufliche Fortbildung,edu0305
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0305,3,3: vocational rehabilitation,3: berufliche Rehabilitation,edu0305
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0305,4,4: general or political further education,4: allgemeine oder politische Weiterbildung,edu0305
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0305,5,"5: other, such as","5: sonstiges, und zwar",edu0305
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0305,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),edu0305
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0305,-98,-98: don't know,-98: weiss nicht,edu0305
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0305,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),edu0305
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,1,1: year of vocational preparation which is accountable for vocational training,1: Berufsgrundbildungsjahr,edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,2,2: year of vocational preparation which is not accountable for vocational training,2: Berufsvorbereitungsjahr,edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,3,3: vocational schooling without vocational training,3: Berufsschule ohne Lehre,edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,4,4: vocational training,4: Lehre,edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,5,"5: full-time vocational school, business school","5: Berufsfachschule, Handelsschule",edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,6,6: health care school,6: Schule des Gesundheitswesens,edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,7,"7: professional school, technical college, e.g., master craftsman's or technician's certificate","7: Fachschule (z. B. Meister-, Technikerschule)",edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,8,8: training for civil servants,8: Beamtenausbildung,edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,9,"9: other, such as","9: sonstiges, und zwar",edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,-98,-98: don't know,-98: weiss nicht,edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0307,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),edu0307
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,1,1: full-time employment,1: voll erwerbstaetig,emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,2,2: employed on a part-time basis (also with several part-time employments),2: in Teilzeitbeschaeftigung,emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,3,3: in-company training/apprenticeship or vocational retraining,3: in betrieblicher Ausbildung/Lehre oder betrieblicher Umschulung,emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,4,"4: marginally employed, Mini-jobs, One-Euro-jobs, e.g., when drawing unemployment benefit type 2","4: geringfuegig erwerbstaetig, Mini Job, Ein-Euro-Job, z.B. bei Bezug von Arbeitslosengeld 2",emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,5,5: occasionally or irregularly employed,5: gelegentlich oder unregelmaessig beschaeftigt,emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,6,6: voluntary military service,6: freiwilliger Wehrdienst,emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,7,"7: voluntary social/ecological year, German federal volunteer service","7: freiwilliges soziales/oekologisches Jahr, Bundesfreiwilligendienst",emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,8,8: partial retirement with zero working hours,8: in Altersteilzeit mit Arbeitszeit Null,emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,9,"9: early retirement, retirement, occupational disablity","9: Vorruhestaendler, Rentner, erwerbsunfaehig",emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,10,10: not gainfully employed,10: nicht erwerbstaetig,emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,11,"11: other, such as","11: sonstiges, und zwar",emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,-98,-98: don't know,-98: weiss nicht,emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0400,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),emp0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,1,1: primary school,1: Grundschule,edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,2,2: orientation level for secondary education,2: Orientierungsschule,edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,3,3: lower secondary school,3: Hauptschule,edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,4,4: intermediate level secondary school,4: Realschule,edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,5,5: integrated lower and intermediate level secondary school,"5: Verb. Haupt- und Realschule (auch Sekundar-, Regel-, Mittel-, Ober-, Wirtsch.- und erw. Realschule, reg. Schule)",edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,6,6: comprehensive secondary school,6: Gesamtschule (auch integrierte Schule),edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,7,7: Rudolf Steiner school,7: Waldorfschule,edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,8,8: higher secondary school,8: Gymnasium (auch Kolleg),edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,9,9: school for handicaped children,9: Sonderschule/Foerderschule,edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,10,"10: other school, such as","10: andere Schule, und zwar",edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,-98,-98: don't know,-98: weiss nicht,edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,edu0400,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),edu0400
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,1,1: Baden-Wuerttemberg,1: Baden-Wuerttemberg,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,2,2: Bavaria,2: Bayern,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,3,3: Berlin,3: Berlin,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,4,4: Brandenburg,4: Brandenburg,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,5,5: Bremen,5: Bremen,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,6,6: Hamburg,6: Hamburg,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,7,7: Hesse,7: Hessen,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,8,8: Mecklenburg-West Pomerania,8: Mecklenburg-Vorpommern,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,9,9: Lower Saxony,9: Niedersachsen,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,10,10: North Rhine-Westphalia,10: Nordrhein-Westfalen,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,11,11: Rhineland-Palatinate,11: Rheinland-Pfalz,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,12,12: Saarland,12: Saarland,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,13,13: Saxony,13: Sachsen,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,14,14: Saxony-Anhalt,14: Sachsen-Anhalt,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,15,15: Schleswig-Holstein,15: Schleswig-Holstein,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,16,16: Thuringia,16: Thueringen,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,-98,-98: don't know,-98: weiss nicht,nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,nuts1,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),nuts1
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,apl5_2,1,1: doesn't apply at all,1: stimmt ueberhaupt nicht,apl5_2
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,apl5_2,2,2: rather doesn't apply,2: stimmt eher nicht,apl5_2
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,apl5_2,3,3: partly applies,3: stimmt etwas,apl5_2
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,apl5_2,4,4: rather apples,4: stimmt eher,apl5_2
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,apl5_2,5,5: totally applies,5: stimmt genau,apl5_2
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,apl5_2,-94,-94: technical error / faulty insertion,-94: technischer Fehler / Fehleingabe,apl5_2
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,apl5_2,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),apl5_2
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,apl5_2,-98,-98: don't know,-98: weiss nicht,apl5_2
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,apl5_2,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),apl5_2
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,asc0100,1,"1: yes, normally well, like the other children","1: ja, normal gut, also so wie andere Kinder",asc0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,asc0100,2,"2: yes, really well, better than the other children","2: ja, richtig gut, also besser als andere Kinder",asc0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,asc0100,3,"3: no, not so well, not so good compared to the other children","3: nein, nicht so gut, also nicht so gut wie andere Kinder",asc0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,asc0100,4,"4: no, not well at all, much less good compared to the other children","4: nein, gar nicht gut, also viel weniger gut als andere Kinder",asc0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,asc0100,5,"5: child did understand the question, but doesn't know an answer","5: Kind hat die Frage verstanden, weiss aber keine Antwort",asc0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,asc0100,6,6: child didn't understand the question,6: Kind hat die Frage nicht verstanden,asc0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,asc0100,-94,-94: technical error / faulty insertion,-94: technischer Fehler / Fehleingabe,asc0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,asc0100,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),asc0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,asc0100,-98,-98: don't know,-98: weiss nicht,asc0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,asc0100,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),asc0100
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0600,1,1: blue-collar worker / laborer,1: Arbeiter/in (auch in der Landwirtschaft),emp0600
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0600,2,2: white-collar worker / employee,2: Angestellte/r,emp0600
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0600,3,3: civil servant,3: Beamte/r (einschliesslich Richter und Berufssoldaten),emp0600
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0600,4,4: self-employed (including family workers),4: Selbstaendige/r (einschl. mithelfende Familienangehoerige),emp0600
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0600,5,5: apprentices and interns,5: Auszubildende und Praktikanten,emp0600
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0600,-95,-95: doesn't apply (screened out),-95: trifft nicht zu (ueberfiltert),emp0600
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0600,-98,-98: don't know,-98: weiss nicht,emp0600
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0600,-99,-99: not specified (refused to answer),-99: keine Angabe (Antwortverweigerung),emp0600
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0601,1,1: unskilled laborer,1: ungelernte Arbeiter,emp0601
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0601,2,2: semi-skilled laborer,2: angelernte Arbeiter,emp0601
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0601,3,3: skilled laborer,3: gelernte und Facharbeiter,emp0601
twinlife-panel,twinlife-panel-2014-f2f_modul3_basismodul,emp0601,4,4: foreman,"4: Vorarbeiter, Kolonnenfuehrer",emp0601
